Matric Number,Full Name,gender,date of birth,Faculty,department,programme,mode of entry,utme number,remark,dept_id,prog_id
237577,Oluwaferanmi Festus Ezekiel,MALE,2012-05-17,Technology,Petroleum Engineering,Petroleum Engineering,DE,t9AuP3VZEhxM,terminated,63,
213314,David Ekpa Ojonugwa,MALE,2012-05-18,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,m0FzjnY51fSq,graduated,27,
220949,Favour Ojo Oluwatofarati,FEMALE,2012-05-19,Clinical Sciences,Nursing,Nursing,DE,Z14v3uJJevJY,terminated,25,
212236,Serah Yissa Ninma-jesu,FEMALE,2012-05-20,Agriculture,Agricultural Extension and Rural Development,Agricultural Extension and Rural Development,UTME,OL1oWw6aiSKh,graduated,2,
231286,Oreoluwa Akerele -,MALE,2012-05-21,Technology,Agricultural and Environmental Engineering,Agricultural and Environmental Engineering,DE,RfAhqiwYN1LU,terminated,57,
231954,Samuel Oyetunji Ayodeji,MALE,2012-05-22,The Social Sciences,Sociology,Sociology,UTME,KK39hcTOkfG99,graduated,67,
220234,Tomiwa Oni Ezekiel,MALE,2012-05-23,Arts,English,English,DE,MDszpkKqnkPL,terminated,13,
222795,Susan Magbaralewon Hope,FEMALE,2012-05-24,Science,Physics,Physics,UTME,1wovGMYvHCmQ,graduated,54,
235155,OLUWATOSIN ISIAKA RAMOT,FEMALE,2012-05-25,Basic Medical Sciences,BioMedical Laboratory Science,BioMedical Laboratory Science,DE,JGwMl7s2vuqZ,terminated,22,
220473,Eniola Akinpade Dorcas,FEMALE,2012-05-26,Arts,Religious Studies,Religious Studies,UTME,l4O0dLinc1Op,graduated,19,
223747,Ayomide Ojo Emmanuel,MALE,2012-05-27,Education,Educational Management,Educational Management,DE,JAbQPsx26i9g,terminated,32,
214506,Marionel Ezeigwe Nenechukwu,FEMALE,2012-05-28,Pharmacy,Pharmacy,Pharmacy,UTME,Bvbal71CBOAC,graduated,38,
223565,Rachael Adeyemo Adediwura,FEMALE,2012-05-29,Veterinary Medicine,Veterinary Medicine,Veterinary Medicine,DE,sRpY3Z4mn7NO,terminated,68,
230798,Basirat Awonuga Biodun,FEMALE,2012-05-30,Science,Chemistry,Chemistry,UTME,3pkU8DM9GEph,graduated,48,
236643,Prince Adesokan Obaloluwa,MALE,2012-05-31,Science,Zoology,Zoology,DE,ie9wVH6GKnWW,terminated,56,
236526,Precious Okpuzor Onyiyechi,FEMALE,2012-06-01,Science,Microbiology,Microbiology,UTME,66v8zcCeDVXh,graduated,53,
230207,Nkoyo Nyong-Bassey Unanaowo,FEMALE,2012-06-02,Environmental Design and Management,Architecture,Architecture,DE,CdzAmStwWoS93,terminated,76,
237459,Esther Alawode Ayomide,FEMALE,2012-06-03,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,UTME,BVI9QuHvBV2V,graduated,71,
220796,Rahmat Amzat Titilope,FEMALE,2012-06-04,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,DE,hsYDmqNK6sPu,terminated,27,
215945,Ayomikun Adejoro Tobiloba,MALE,2012-06-05,Veterinary Medicine,Veterinary Medicine,Veterinary Medicine,UTME,Ns74xcIf6nmq,graduated,68,
231512,Titilayo Popoola Kafayat,FEMALE,2012-06-06,Technology,Food Technology,Food Technology,DE,SnMzv8PZyBKe,terminated,60,
236944,Cassius Samuel-Ejekwu Kemejika,MALE,2012-06-07,Technology,Mechanical Engineering,Mechanical Engineering,UTME,9nWs3AAR236W,graduated,62,
223208,Mahmoud Ibrahim Oluwafemi,MALE,2012-06-08,Technology,Mechanical Engineering,Mechanical Engineering,DE,gSVpKebX9Abi,terminated,62,
228691,Delight Omileke Omolola,FEMALE,2012-06-09,Arts,Communication and Language Arts,Communication and Language Arts,UTME,n78UYoKKd06W,graduated,12,
241295,Ayobami Ojo Osemiloore,FEMALE,2012-06-10,Arts,English,English,DE,HIV0rJSJ9YTb,terminated,13,
222598,Ayoola Sanni Blessing,FEMALE,2012-06-11,Science,Geology,Geology,UTME,aUX2BabKvPD97,graduated,51,
229512,Toluwalope Oyebola Oluwaniifise,FEMALE,2012-06-12,Clinical Sciences,Physiotherapy,Physiotherapy,DE,Es7dvvIvM25a,terminated,26,
213086,Pelumi Olabamiji Oluwafemi,MALE,2012-06-13,Dentistry,Dental Surgery,Dental Surgery,UTME,ijfudcNGCMKI,graduated,28,
222231,Oluwatowoju Awe Veronica,FEMALE,2012-06-14,Renewable Natural Resources,Social and Environmental Forestry,Social and Environmental Forestry,DE,hbG5Us4Z7Ys100,terminated,44,
215328,Timothy Ayansola Ayantayo,MALE,2012-06-15,Technology,Agricultural and Environmental Engineering,Agricultural and Environmental Engineering,UTME,v0Cy2e3WrSyy,graduated,57,
220435,Boluwatife Kolawole Enoch,MALE,2012-06-16,Arts,Philosophy,Philosophy,DE,bPhQs8q9tWeL,terminated,18,
221179,Semiloore Omotade Ayomide,FEMALE,2012-06-17,Education,Early Childhood and Educational Foundations,Early Childhood and Educational Foundations,UTME,2YEMfBJZcZAA,graduated,73,
223420,Precious Adisa Ifeoluwa,FEMALE,2012-06-18,The Social Sciences,Psychology,Psychology,DE,UGReFfhcoaD99,terminated,66,
235761,Samuel Ayorinde Gbolahan,MALE,2012-06-19,Education,Counselling and Human Development Studies,Counselling and Human Development Studies,UTME,1jL0AXYSxN3n,graduated,33,
234694,Hikmah Jamiu Omolabake,FEMALE,2012-06-20,Agriculture,Soil Resources Management,Soil Resources Management,DE,MrfvWCBVOa126,terminated,92,
220230,Ayodele Olayemi ,MALE,2012-06-21,Arts,English,English,UTME,D4QGziuiPl0h,graduated,13,
229433,Endurance Aganyebi Ayomiposi,FEMALE,2012-06-22,Clinical Sciences,Nursing,Nursing,DE,cJnW74Jk9EQb,terminated,25,
235510,REBECCA MATHEW OJUKOTIMI,FEMALE,2012-06-23,Education,Educational Management,Educational Management,UTME,DVQx0F5WKdg94,graduated,32,
215647,Tosin Saseyi Samson,MALE,2012-06-24,Technology,Petroleum Engineering,Petroleum Engineering,DE,TD4xrKljJf173,terminated,63,
228411,Timothy Babalola Olayinka,MALE,2012-06-25,Agriculture,Animal Science,Animal Science,UTME,XBZayB1fjOt96,graduated,5,
238188,Tamilore Afolabi Shawn-David,MALE,2012-06-26,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,7AiS8e0Z3Biz,suspended,49,
237921,Abraham Ogundiran Mayowa,MALE,2012-06-27,Technology,Petroleum Engineering,Petroleum Engineering,UTME,VxOfzsE81362,graduated,63,
222999,Tewogbola Bello James,MALE,2012-06-28,Technology,Civil Engineering,Civil Engineering,DE,EpkyVpN6vYxt,terminated,58,
221652,Adebisi Bamidele Toyyibat,FEMALE,2012-06-29,Education,"Library, Archival and Information Studies","Library, Archival and Information Studies",UTME,dBgR9rMw9tWj,graduated,35,
243665,Oluwakorede Adedeji Israel,MALE,2012-06-30,Science,Physics,Physics,DE,S0ASQHFWFNoI,terminated,54,
220787,Oluwaseeni Akerele Toluwani,MALE,2012-07-01,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,BBXhvFCC6WON,graduated,27,
237982,Ahmad Sodiq Opeyemi,MALE,2012-07-02,Basic Medical Sciences,Biochemistry,Biochemistry,DE,LMrVMROchg5c,terminated,23,
212295,Oluwatimilehin Adeleke Gideon,MALE,2012-07-03,Agriculture,Animal Science,Animal Science,UTME,PJY7bB7ebl4v,graduated,5,
242067,Muhammed Ajibade Adewumi,MALE,2012-07-04,Dentistry,Dental Surgery,Dental Surgery,DE,8whU14Jtstlx,terminated,28,
220618,Daniel Isaac-Orji Wisdom,MALE,2012-07-05,Basic Medical Sciences,Biochemistry,Biochemistry,UTME,4oGqduV2htmK,graduated,23,
228580,Ayomide Oderinde Abimbola,FEMALE,2012-07-06,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),DE,aCLB5EOlOP162,terminated,79,
237688,Ujaymah Sheriff Omotoyosi,FEMALE,2012-07-07,Arts,Linguistics and african Languages,Linguistics and african Languages,UTME,ybHwNmoAKCmf,graduated,16,
242354,Abosede Fashel Oluwakemi,FEMALE,2012-07-08,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,N9tRoXwGZ1mA,terminated,71,
215184,Micheal Jonathan -,MALE,2012-07-09,Science,Physics,Physics,UTME,GAZGYHSKzw1q,graduated,54,
243179,Abdul-Mujeeb Sheriff Oyetunji,MALE,2012-07-10,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,DE,Izp5hlKwuzFb,terminated,40,
220666,Abuoma Ejikeme Elizabeth,FEMALE,2012-07-11,Basic Medical Sciences,BioMedical Laboratory Science,BioMedical Laboratory Science,UTME,lb4Fb88VqzxW,graduated,22,
236392,Muqsit Lawal Damilola,MALE,2012-07-12,Science,Geology,Geology,DE,jYYS1aWhfXqg,terminated,51,
223957,Oluwasogo Akande Victor,MALE,2012-07-13,Technology,Petroleum Engineering,Petroleum Engineering,UTME,qNUOoWCgTz8G,graduated,63,
230814,Bosede Lukman Omolara,FEMALE,2012-07-14,Science,Chemistry,Chemistry,DE,U8ucs9G44IbU,terminated,48,
229129,Trust Kingsley Ebube,MALE,2012-07-15,Basic Medical Sciences,Biochemistry,Biochemistry,UTME,iJuIe93y2e2l,graduated,23,
229399,Emmanuel Onimisi Adinoyin,MALE,2012-07-16,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,DE,1rXb9B5HubtE,terminated,27,
236316,Adebare Adekunle Samuel,MALE,2012-07-17,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,H6Id9i2SLb2r,graduated,49,
222528,Abdulmaliq Bajepade Opeyemi,MALE,2012-07-18,Science,Geography (Science),Geography (Science),DE,lKkB66OTlaFm,terminated,50,
228554,Mariam Onayemi Abidemi,FEMALE,2012-07-19,Arts,Arabic and Islamic Studies,Arabic and Islamic Studies,UTME,MYG79jOTu1AQ,graduated,10,
236256,Oluwafeyikemi Oyeleye Margaret,FEMALE,2012-07-20,Science,Botany,Botany,DE,3GWK4yIPJtAw,terminated,47,
223071,Oluwafikemi Olojo Olufemi,MALE,2012-07-21,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,UTME,9cyqVFXwbdO92,graduated,59,
221259,Ezekiel Lawal Aanuoluwa,MALE,2012-07-22,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,0xX0kaIHn6xt,terminated,71,
222766,Olayemi Adekanbi Daniel,MALE,2012-07-23,Science,Physics,Physics,UTME,K5T2eg9FnU7i,graduated,54,
230582,Peace Adegbile Iyanuoluwa,FEMALE,2012-07-24,Renewable Natural Resources,Aquaculture and Fisheries Management,Aquaculture and Fisheries Management,DE,hi0ZcNbIHLuw,terminated,75,
215261,Abraham Oyedokun Oluwole,MALE,2012-07-25,Science,Statistics,Statistics,UTME,URTV3Vb2AiH95,graduated,55,
243853,Oladele Agboola Sunday,MALE,2012-07-26,Technology,Automotive Engineering,Automotive Engineering,DE,p02k9lM76YY100,terminated,98,
230236,Dorcas Ojoniyi Oluwatimilehin,FEMALE,2012-07-27,Environmental Design and Management,Urban and Regional Planning,Urban and Regional Planning,UTME,VJjHYzJt1tvv,graduated,89,
221611,Maryam Adewole Oluwadamilola,FEMALE,2012-07-28,Education,Human Kinetics,Human Kinetics,DE,oz0oQif8Cidr,terminated,87,
215416,Francis Woods Joseph,MALE,2012-07-29,Technology,Civil Engineering,Civil Engineering,UTME,LrkmjexJA38S,graduated,58,
219819,Precious Oladimeji Omobolanle,FEMALE,2012-07-30,Agriculture,Agricultural Economics,Agricultural Economics,DE,7GslvP49GecU,terminated,1,
223686,Toluwalope Ojewunmi Olajumoke,FEMALE,2012-07-31,Technology,Food Technology,Food Technology,UTME,XCaE6POKcPkC,graduated,60,
241026,Olaide Osungboye Ayomide,FEMALE,2012-08-01,Agriculture,Crop Protection and Environmental Biology,Crop Protection and Environmental Biology,DE,vdiWGtL3sM5P,terminated,7,
221071,MOBOLADE OLATUNJI ESTHER,FEMALE,2012-08-02,Economics and Management Sciences,Economics,Economics,UTME,ko0zc8mu6lLf,graduated,29,
222220,Taiwo Adesokan Rokeebat,FEMALE,2012-08-03,Renewable Natural Resources,Social and Environmental Forestry,Social and Environmental Forestry,DE,hS5gmtQeQ1oT,terminated,44,
244419,Tunde Onifade Bashit,MALE,2012-08-04,The Social Sciences,Sociology,Sociology,UTME,EEAT8I5anRt99,graduated,67,
221437,Oluwaseun Olalere Gabriel,MALE,2012-08-05,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,KJvziSbE008P,terminated,71,
231519,Boluwatife Abina Tolulope,MALE,2012-08-06,Technology,Industrial and Production Engineering,Industrial and Production Engineering,UTME,9FBOQRxBDymC,graduated,61,
228447,Idayat Abdullateef Damilola,FEMALE,2012-08-07,Agriculture,Crop Protection and Environmental Biology,Crop Protection and Environmental Biology,DE,GCtPyLIAdlZl,terminated,7,
243017,David Folowosele Oluwanifemi,MALE,2012-08-08,Pharmacy,Pharmacy,Pharmacy,UTME,b3ILXIlrocEb,graduated,38,
235245,Abdussabur Mustapha Temitope,MALE,2012-08-09,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,DE,PSj0zbxooihY,terminated,27,
235274,Uzorma Onyebuchukwu Theophilus,MALE,2012-08-10,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,3IdqwRpezLHj,graduated,27,
234880,Muhammed Yusuff Olatinuade,MALE,2012-08-11,Arts,History,History,DE,e3MDlJiYMu5e,terminated,15,
222003,Onikepo Ojo Deborah,FEMALE,2012-08-12,Pharmacy,Pharmacy,Pharmacy,UTME,S1BsEsgm62FU,graduated,38,
242615,Fareedah Tawaliu Ayomide,FEMALE,2012-08-13,Education,Human Kinetics,Human Kinetics,DE,V1g9BJcHi3ll,terminated,87,
235501,HALIMOH ABUBAKAR ,FEMALE,2012-08-14,Education,Educational Management,Educational Management,UTME,pKyORMJ12wz92,graduated,32,
213267,Samuel Adeoye Muyiwa,MALE,2012-08-15,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,DE,heiGNtaD4HZR,terminated,27,
232065,Boluwatife Adeleke Joshua,MALE,2012-08-16,Arts,Philosophy,Philosophy,UTME,shGZKCghAWIi,graduated,18,
228443,Anthony Woods George,MALE,2012-08-17,Agriculture,Animal Science,Animal Science,DE,2u9vWlN0ABQI,terminated,5,
223446,Mofiyinfoluwa Falade Shalom,FEMALE,2012-08-18,The Social Sciences,Psychology,Psychology,UTME,AfcA2cbV2h1R,graduated,66,
236156,KAUSARA SULAIMON OLAITAN,FEMALE,2012-08-19,Renewable Natural Resources,Forest Production and Products,Forest Production and Products,DE,BgPUYGUmqJLx,terminated,42,
235298,Israel Adebukola Temiloluwa,MALE,2012-08-20,Clinical Sciences,Nursing,Nursing,UTME,FcU3zZN5OI7B,graduated,25,
243192,Victor John Nwachinemerem,MALE,2012-08-21,Renewable Natural Resources,Aquaculture and Fisheries Management,Aquaculture and Fisheries Management,DE,yTWb8OpBZGpA,terminated,75,
237908,Oluwafemi Adeniji Joseph,MALE,2012-08-22,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,rp0N2pYG41rH,graduated,49,
212284,Tanfoluwa Oni Cherish,FEMALE,2012-08-23,Agriculture,Agronomy,Agronomy,DE,Za334f1qc1FD,terminated,4,
220572,Barakat Raji Bolanle,FEMALE,2012-08-24,Arts,Linguistics and african Languages,Linguistics and african Languages,UTME,qmfOWj2TMcXI,graduated,16,
222046,Iyanuoluwa Olaleye Grace,FEMALE,2012-08-25,Public Health,Environmental Health Science,Environmental Health Science,DE,t9AuP3VZEhxM,terminated,39,
231443,Chukwunyere Nwachukwu George,MALE,2012-08-26,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,UTME,m0FzjnY51fSq,graduated,59,
235790,Mariam Suleiman Omozunafo,FEMALE,2012-08-27,Education,Counselling and Human Development Studies,Counselling and Human Development Studies,DE,Z14v3uJJevJY,terminated,33,
222479,Miracle Joseph Joshua,MALE,2012-08-28,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,OL1oWw6aiSKh,graduated,49,
221478,Faruq Lawal Opeyemi,MALE,2012-08-29,Education,Educational Management,Educational Management,DE,RfAhqiwYN1LU,terminated,32,
235660,Emmanuel Adebukola Semilore,MALE,2012-08-30,Education,Science and Technology Education,Science and Technology Education,UTME,KK39hcTOkfG100,graduated,72,
236676,Oluwamayomikun Adeyemo Jedidiah,MALE,2012-08-31,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,MDszpkKqnkPL,suspended,49,
231649,Abdul-Rahman Adebayo Ikeoluwapo,MALE,2012-09-01,Technology,Petroleum Engineering,Petroleum Engineering,UTME,1wovGMYvHCmQ,graduated,63,
220537,Victoria Obasooto Olaitan,FEMALE,2012-09-02,Arts,Theatre Arts,Theatre Arts,DE,JGwMl7s2vuqZ,terminated,20,
221739,Adewunmi Oriade Esther,FEMALE,2012-09-03,Education,Special Education,Special Education,UTME,l4O0dLinc1Op,graduated,36,
229832,David Raji Oladapo,MALE,2012-09-04,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,JAbQPsx26i9g,terminated,71,
232061,Rapheal Adenekan Oluwaseyi,MALE,2012-09-05,Arts,European Studies,European Studies,UTME,Bvbal71CBOAC,graduated,14,
231158,Ugochukwu Elechi Cletus,MALE,2012-09-06,Science,Physics,Physics,DE,sRpY3Z4mn7NO,terminated,54,
244039,Gideon Daniel Joshua,MALE,2012-09-07,Technology,Industrial and Production Engineering,Industrial and Production Engineering,UTME,3pkU8DM9GEph,graduated,61,
234802,Gabriel Adebayo Korede,MALE,2012-09-08,Arts,English,English,DE,ie9wVH6GKnWW,terminated,13,
243835,Abdulbaqi Olaegbe Oyinlola,MALE,2012-09-09,Technology,Agricultural and Environmental Engineering,Agricultural and Environmental Engineering,UTME,66v8zcCeDVXh,graduated,57,
235554,Abdul-Rokeeb Abdul-Rafiu Adigun,MALE,2012-09-10,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,CdzAmStwWoS94,terminated,71,
243342,Anjolaoluwa Akinfenwa Naomi,FEMALE,2012-09-11,Science,Chemistry,Chemistry,UTME,BVI9QuHvBV2V,graduated,48,
214848,Sherifdeen Adeleke Adeboye,MALE,2012-09-12,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,hsYDmqNK6sPu,suspended,49,
237394,Omowumi Oyewole Caroline,FEMALE,2012-09-13,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,UTME,Ns74xcIf6nmq,graduated,40,
223222,Isaac Ojo-Akinwale Mayokun,MALE,2012-09-14,Technology,Mechanical Engineering,Mechanical Engineering,DE,SnMzv8PZyBKe,terminated,62,
219990,Hapiness Adeleye Toluwani,FEMALE,2012-09-15,Agriculture,Crop Protection and Environmental Biology,Crop Protection and Environmental Biology,UTME,9nWs3AAR236W,graduated,7,
228971,Iseoluwa Ojo Esther,FEMALE,2012-09-16,Arts,Philosophy,Philosophy,DE,gSVpKebX9Abi,terminated,18,
237901,Roqeeb Rabiu Ademola,MALE,2012-09-17,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,UTME,n78UYoKKd06W,graduated,59,
229301,Temitope Ajayi Gloria,FEMALE,2012-09-18,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,DE,HIV0rJSJ9YTb,terminated,27,
231744,Stephen Awolola Ajibade,MALE,2012-09-19,The Social Sciences,Geography (Social Sciences),Geography (Social Sciences),UTME,aUX2BabKvPD98,graduated,64,
222054,Ifeoluwa Abdul Hannah,FEMALE,2012-09-20,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,DE,Es7dvvIvM25a,terminated,40,
230586,Anuoluwapo Adeoye Grace,FEMALE,2012-09-21,Renewable Natural Resources,Aquaculture and Fisheries Management,Aquaculture and Fisheries Management,UTME,ijfudcNGCMKI,graduated,75,
231687,Ayomide Kosebinu Israel,MALE,2012-09-22,Technology,Petroleum Engineering,Petroleum Engineering,DE,hbG5Us4Z7Ys101,terminated,63,
230217,ESTHER ADEPOJU KEHINDE,FEMALE,2012-09-23,Environmental Design and Management,Estate Management,Estate Management,UTME,v0Cy2e3WrSyy,graduated,90,
223799,Temiloluwa Owoye Christianah,FEMALE,2012-09-24,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),DE,bPhQs8q9tWeL,terminated,79,
243767,Kamil Zubair Tumininu,MALE,2012-09-25,Science,Statistics,Statistics,UTME,2YEMfBJZcZAA,graduated,55,
231566,Wisdom Oluwasola Boluwatife,MALE,2012-09-26,Technology,Industrial and Production Engineering,Industrial and Production Engineering,DE,UGReFfhcoaD100,terminated,61,
220996,Yinka Adeniran John,MALE,2012-09-27,Dentistry,Dental Surgery,Dental Surgery,UTME,1jL0AXYSxN3n,graduated,28,
236205,Joanna Oni Olorunfunmbi,FEMALE,2012-09-28,Science,Archaeology and Anthropology (Science),Archaeology and Anthropology (Science),DE,MrfvWCBVOa127,terminated,80,
214726,Grace Oyediran Tinuola,FEMALE,2012-09-29,Agriculture,Animal Science,Animal Science,UTME,D4QGziuiPl0h,graduated,5,
229116,Emmanuel Edun Oluwatosin,MALE,2012-09-30,Basic Medical Sciences,Biochemistry,Biochemistry,DE,cJnW74Jk9EQb,terminated,23,
228299,Doyinsola Olayiwola Aishat,FEMALE,2012-10-01,Agriculture,Agricultural Economics,Agricultural Economics,UTME,DVQx0F5WKdg95,graduated,1,
222272,Ayomide Alonge Titus,MALE,2012-10-02,Renewable Natural Resources,Wildlife and Ecotourism Management,Wildlife and Ecotourism Management,DE,TD4xrKljJf174,terminated,43,
229657,Ajibola Ojediran Ayodeji,MALE,2012-10-03,Education,Adult Education,Adult Education,UTME,XBZayB1fjOt97,graduated,31,
243869,Faruk Olatunji Olamilekan,MALE,2012-10-04,Technology,Automotive Engineering,Automotive Engineering,DE,7AiS8e0Z3Biz,terminated,98,
214541,Semilogo Olatide Isaac,MALE,2012-10-05,Pharmacy,Pharmacy,Pharmacy,UTME,VxOfzsE81363,graduated,38,
230858,Oluwadamilola Oladoyinbo Olamilekan,MALE,2012-10-06,Science,Chemistry,Chemistry,DE,EpkyVpN6vYxt,terminated,48,
212256,Greater Aliu Omolola,FEMALE,2012-10-07,Agriculture,Agronomy,Agronomy,UTME,dBgR9rMw9tWj,graduated,4,
229900,Seun Ogungbe Eniola,FEMALE,2012-10-08,Education,Educational Management,Educational Management,DE,S0ASQHFWFNoI,terminated,32,
243562,Tolani Akinteye Paul,MALE,2012-10-09,Science,Mathematics,Mathematics,UTME,BBXhvFCC6WON,graduated,52,
229839,Taofik Yusuf Ayomide,MALE,2012-10-10,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,LMrVMROchg5c,terminated,71,
219890,Cherish Aiyejina Ereshi,FEMALE,2012-10-11,Agriculture,Agronomy,Agronomy,UTME,PJY7bB7ebl4v,graduated,4,
222691,Adeoluwa Oluwadara Peter,MALE,2012-10-12,Science,Mathematics,Mathematics,DE,8whU14Jtstlx,terminated,52,
228317,Muideen Ajibade Adesola,MALE,2012-10-13,Agriculture,Agricultural Extension and Rural Development,Agricultural Extension and Rural Development,UTME,4oGqduV2htmK,graduated,2,
